INDEX,GRAIN_PATH,ORIGIN,ROW,LANDRACE,IS_BERE,IS_FARO,IS_UNKNOWN,KFOLD,TRAIN(0|1|2)/VALIDATION(3)/TEST(4)
530,/Orkney/2ROW Scottish/OHBT16P51 16.stl,Orkney,2,Scottish,0,0,0,4,test
485,/Orkney/2ROW Scottish/OHBT16P51 5.stl,Orkney,2,Scottish,0,0,0,4,test
495,/Orkney/2ROW Scottish/OHBT16P24 9L18.stl,Orkney,2,Scottish,0,0,0,4,test
500,/Orkney/2ROW Scottish/OHBT16P24 11.stl,Orkney,2,Scottish,0,0,0,4,test
514,/Orkney/2ROW Scottish/OHBT16P51 10L13.stl,Orkney,2,Scottish,0,0,0,4,test
481,/Orkney/2ROW Scottish/OHBT16P51 11.stl,Orkney,2,Scottish,0,0,0,4,test
484,/Orkney/2ROW Scottish/OHBT16P62 13.stl,Orkney,2,Scottish,0,0,0,4,test
516,/Orkney/2ROW Scottish/OHBT16P6 2.stl,Orkney,2,Scottish,0,0,0,4,test
460,/Orkney/2ROW Scottish/OHBT16P24 3.stl,Orkney,2,Scottish,0,0,0,4,test
504,/Orkney/2ROW Scottish/OHBT16P24 5.stl,Orkney,2,Scottish,0,0,0,4,test
535,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 5.stl,Orkney,6,BERE Orkney,1,0,0,0,train
545,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 9.stl,Orkney,6,BERE Orkney,1,0,0,0,train
562,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 9.stl,Orkney,6,BERE Orkney,1,0,0,0,train
538,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 3.stl,Orkney,6,BERE Orkney,1,0,0,0,train
558,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 11.stl,Orkney,6,BERE Orkney,1,0,0,0,train
554,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 1.stl,Orkney,6,BERE Orkney,1,0,0,0,train
560,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 14.stl,Orkney,6,BERE Orkney,1,0,0,0,train
536,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 7.stl,Orkney,6,BERE Orkney,1,0,0,1,train
556,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 8.stl,Orkney,6,BERE Orkney,1,0,0,1,train
542,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 15.stl,Orkney,6,BERE Orkney,1,0,0,1,train
537,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 13.stl,Orkney,6,BERE Orkney,1,0,0,1,train
549,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 4.stl,Orkney,6,BERE Orkney,1,0,0,1,train
550,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 7.stl,Orkney,6,BERE Orkney,1,0,0,1,train
548,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 16.stl,Orkney,6,BERE Orkney,1,0,0,2,train
541,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 11.stl,Orkney,6,BERE Orkney,1,0,0,2,train
544,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 12.stl,Orkney,6,BERE Orkney,1,0,0,2,train
547,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 8.stl,Orkney,6,BERE Orkney,1,0,0,2,train
540,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 5.stl,Orkney,6,BERE Orkney,1,0,0,2,train
559,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 12.stl,Orkney,6,BERE Orkney,1,0,0,2,train
561,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 2.stl,Orkney,6,BERE Orkney,1,0,0,3,validation
534,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 10.stl,Orkney,6,BERE Orkney,1,0,0,3,validation
551,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 15.stl,Orkney,6,BERE Orkney,1,0,0,3,validation
563,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 6.stl,Orkney,6,BERE Orkney,1,0,0,3,validation
543,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 2.stl,Orkney,6,BERE Orkney,1,0,0,3,validation
552,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 4.stl,Orkney,6,BERE Orkney,1,0,0,3,validation
553,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 6.stl,Orkney,6,BERE Orkney,1,0,0,4,test
539,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 13.stl,Orkney,6,BERE Orkney,1,0,0,4,test
557,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHB16P109 3.stl,Orkney,6,BERE Orkney,1,0,0,4,test
564,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 14.stl,Orkney,6,BERE Orkney,1,0,0,4,test
546,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 1.stl,Orkney,6,BERE Orkney,1,0,0,4,test
555,/Orkney/6ROW Bere/6ROW BERE ORKNEY/OHBT16P110 10.stl,Orkney,6,BERE Orkney,1,0,0,4,test
570,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 1.stl,Orkney,6,BERE Unknown,1,0,1,0,train
583,/Orkney/6ROW Bere/6ROW BERE Unknown/OBT16P116 1.stl,Orkney,6,BERE Unknown,1,0,1,0,train
567,/Orkney/6ROW Bere/6ROW BERE Unknown/OBT16P116 2.stl,Orkney,6,BERE Unknown,1,0,1,0,train
584,/Orkney/6ROW Bere/6ROW BERE Unknown/OBT16P116 4.stl,Orkney,6,BERE Unknown,1,0,1,0,train
576,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 3.stl,Orkney,6,BERE Unknown,1,0,1,0,train
575,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 2.stl,Orkney,6,BERE Unknown,1,0,1,1,train
573,/Orkney/6ROW Bere/6ROW BERE Unknown/OBT16P116 3.stl,Orkney,6,BERE Unknown,1,0,1,1,train
579,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 8.stl,Orkney,6,BERE Unknown,1,0,1,1,train
568,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 5.stl,Orkney,6,BERE Unknown,1,0,1,1,train
585,/Orkney/6ROW Bere/6ROW BERE Unknown/OBT16P116 6.stl,Orkney,6,BERE Unknown,1,0,1,2,train
581,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 9.stl,Orkney,6,BERE Unknown,1,0,1,2,train
582,/Orkney/6ROW Bere/6ROW BERE Unknown/OBT16P116 10.stl,Orkney,6,BERE Unknown,1,0,1,2,train
577,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 11.stl,Orkney,6,BERE Unknown,1,0,1,2,train
578,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 12.stl,Orkney,6,BERE Unknown,1,0,1,3,validation
587,/Orkney/6ROW Bere/6ROW BERE Unknown/OBT16P116 9.stl,Orkney,6,BERE Unknown,1,0,1,3,validation
580,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 14.stl,Orkney,6,BERE Unknown,1,0,1,3,validation
588,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 7.stl,Orkney,6,BERE Unknown,1,0,1,3,validation
566,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 4.stl,Orkney,6,BERE Unknown,1,0,1,4,test
565,/Orkney/6ROW Bere/6ROW BERE Unknown/OBT16P116 5.stl,Orkney,6,BERE Unknown,1,0,1,4,test
569,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 10.stl,Orkney,6,BERE Unknown,1,0,1,4,test
571,/Orkney/6ROW Bere/6ROW BERE Unknown/OBT16P116 8.stl,Orkney,6,BERE Unknown,1,0,1,4,test
572,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 13.stl,Orkney,6,BERE Unknown,1,0,1,4,test
574,/Orkney/6ROW Bere/6ROW BERE Unknown/OHB16P96 6.stl,Orkney,6,BERE Unknown,1,0,1,4,test
586,/Orkney/6ROW Bere/6ROW BERE Unknown/OBT16P116 7.stl,Orkney,6,BERE Unknown,1,0,1,4,test
597,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 14.stl,Orkney,6,BERE Western Isles,1,0,0,0,train
628,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 15.stl,Orkney,6,BERE Western Isles,1,0,0,0,train
589,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 17.stl,Orkney,6,BERE Western Isles,1,0,0,0,train
598,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P90 3.stl,Orkney,6,BERE Western Isles,1,0,0,0,train
591,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 1.stl,Orkney,6,BERE Western Isles,1,0,0,0,train
590,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P90 7.stl,Orkney,6,BERE Western Isles,1,0,0,0,train
621,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 8.stl,Orkney,6,BERE Western Isles,1,0,0,0,train
609,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 15.stl,Orkney,6,BERE Western Isles,1,0,0,0,train
611,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 3.stl,Orkney,6,BERE Western Isles,1,0,0,0,train
624,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P90 1.stl,Orkney,6,BERE Western Isles,1,0,0,1,train
623,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 6.stl,Orkney,6,BERE Western Isles,1,0,0,1,train
601,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 8.stl,Orkney,6,BERE Western Isles,1,0,0,1,train
620,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 16.stl,Orkney,6,BERE Western Isles,1,0,0,1,train
607,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 6.stl,Orkney,6,BERE Western Isles,1,0,0,1,train
625,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 4.stl,Orkney,6,BERE Western Isles,1,0,0,1,train
594,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 10.stl,Orkney,6,BERE Western Isles,1,0,0,1,train
615,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 13.stl,Orkney,6,BERE Western Isles,1,0,0,1,train
613,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 1.stl,Orkney,6,BERE Western Isles,1,0,0,2,train
602,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 10.stl,Orkney,6,BERE Western Isles,1,0,0,2,train
617,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 2.stl,Orkney,6,BERE Western Isles,1,0,0,2,train
612,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 11.stl,Orkney,6,BERE Western Isles,1,0,0,2,train
627,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 4.stl,Orkney,6,BERE Western Isles,1,0,0,2,train
599,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P90 2.stl,Orkney,6,BERE Western Isles,1,0,0,2,train
608,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 5.stl,Orkney,6,BERE Western Isles,1,0,0,2,train
606,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 16.stl,Orkney,6,BERE Western Isles,1,0,0,2,train
605,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 3.stl,Orkney,6,BERE Western Isles,1,0,0,3,validation
610,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P90 6.stl,Orkney,6,BERE Western Isles,1,0,0,3,validation
619,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P90 5.stl,Orkney,6,BERE Western Isles,1,0,0,3,validation
614,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 9.stl,Orkney,6,BERE Western Isles,1,0,0,3,validation
593,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 11.stl,Orkney,6,BERE Western Isles,1,0,0,3,validation
626,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 7.stl,Orkney,6,BERE Western Isles,1,0,0,3,validation
596,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 12.stl,Orkney,6,BERE Western Isles,1,0,0,3,validation
604,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 14.stl,Orkney,6,BERE Western Isles,1,0,0,3,validation
592,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 2.stl,Orkney,6,BERE Western Isles,1,0,0,4,test
618,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 13.stl,Orkney,6,BERE Western Isles,1,0,0,4,test
622,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 12.stl,Orkney,6,BERE Western Isles,1,0,0,4,test
600,/Orkney/6ROW Bere/6ROW BERE Western Isles/OBT16P70 5.stl,Orkney,6,BERE Western Isles,1,0,0,4,test
603,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P90 4.stl,Orkney,6,BERE Western Isles,1,0,0,4,test
616,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 7.stl,Orkney,6,BERE Western Isles,1,0,0,4,test
595,/Orkney/6ROW Bere/6ROW BERE Western Isles/OHB16P26 9.stl,Orkney,6,BERE Western Isles,1,0,0,4,test
638,/Orkney/6ROW Scandinavian/OBT16P83 11.stl,Orkney,6,Scandinavian,0,0,0,0,train
694,/Orkney/6ROW Scandinavian/OBT16P33 4.stl,Orkney,6,Scandinavian,0,0,0,0,train
704,/Orkney/6ROW Scandinavian/OBT16P94 6.stl,Orkney,6,Scandinavian,0,0,0,0,train
640,/Orkney/6ROW Scandinavian/OBT16P33 3.stl,Orkney,6,Scandinavian,0,0,0,0,train
687,/Orkney/6ROW Scandinavian/OBT16P33 12.stl,Orkney,6,Scandinavian,0,0,0,0,train
661,/Orkney/6ROW Scandinavian/OHB16P101 7.stl,Orkney,6,Scandinavian,0,0,0,0,train
680,/Orkney/6ROW Scandinavian/OBT16P94 8.stl,Orkney,6,Scandinavian,0,0,0,0,train
686,/Orkney/6ROW Scandinavian/OBT16P33 9.stl,Orkney,6,Scandinavian,0,0,0,0,train
662,/Orkney/6ROW Scandinavian/OHBT16P37 16.stl,Orkney,6,Scandinavian,0,0,0,0,train
645,/Orkney/6ROW Scandinavian/OBT16P83 13.stl,Orkney,6,Scandinavian,0,0,0,0,train
649,/Orkney/6ROW Scandinavian/OBT16P94 7.stl,Orkney,6,Scandinavian,0,0,0,0,train
636,/Orkney/6ROW Scandinavian/OHB16P101 8.stl,Orkney,6,Scandinavian,0,0,0,0,train
644,/Orkney/6ROW Scandinavian/OBT16P33 11.stl,Orkney,6,Scandinavian,0,0,0,0,train
635,/Orkney/6ROW Scandinavian/OHB16P101 2.stl,Orkney,6,Scandinavian,0,0,0,0,train
689,/Orkney/6ROW Scandinavian/OHBT16P37 5.stl,Orkney,6,Scandinavian,0,0,0,0,train
631,/Orkney/6ROW Scandinavian/OHBT16P37 7.stl,Orkney,6,Scandinavian,0,0,0,0,train
647,/Orkney/6ROW Scandinavian/OBT16P94 9.stl,Orkney,6,Scandinavian,0,0,0,1,train
670,/Orkney/6ROW Scandinavian/OHB16P101 6.stl,Orkney,6,Scandinavian,0,0,0,1,train
674,/Orkney/6ROW Scandinavian/OBT16P33 1.stl,Orkney,6,Scandinavian,0,0,0,1,train
668,/Orkney/6ROW Scandinavian/OHBT16P37 6.stl,Orkney,6,Scandinavian,0,0,0,1,train
672,/Orkney/6ROW Scandinavian/OHBT16P37 17.stl,Orkney,6,Scandinavian,0,0,0,1,train
633,/Orkney/6ROW Scandinavian/OHB16P101 9.stl,Orkney,6,Scandinavian,0,0,0,1,train
664,/Orkney/6ROW Scandinavian/OHBT16P37 13.stl,Orkney,6,Scandinavian,0,0,0,1,train
634,/Orkney/6ROW Scandinavian/OBT16P94 10.stl,Orkney,6,Scandinavian,0,0,0,1,train
652,/Orkney/6ROW Scandinavian/OBT16P33 14.stl,Orkney,6,Scandinavian,0,0,0,1,train
675,/Orkney/6ROW Scandinavian/OHBT16P37 9.stl,Orkney,6,Scandinavian,0,0,0,1,train
654,/Orkney/6ROW Scandinavian/OHB16P101 1.stl,Orkney,6,Scandinavian,0,0,0,1,train
657,/Orkney/6ROW Scandinavian/OHBT16P37 12.stl,Orkney,6,Scandinavian,0,0,0,1,train
691,/Orkney/6ROW Scandinavian/OBT16P83 16.stl,Orkney,6,Scandinavian,0,0,0,1,train
701,/Orkney/6ROW Scandinavian/OBT16P33 6.stl,Orkney,6,Scandinavian,0,0,0,1,train
641,/Orkney/6ROW Scandinavian/OBT16P83 10.stl,Orkney,6,Scandinavian,0,0,0,1,train
679,/Orkney/6ROW Scandinavian/OBT16P33 10.stl,Orkney,6,Scandinavian,0,0,0,2,train
685,/Orkney/6ROW Scandinavian/OHBT16P37 14.stl,Orkney,6,Scandinavian,0,0,0,2,train
695,/Orkney/6ROW Scandinavian/OBT16P83 6.stl,Orkney,6,Scandinavian,0,0,0,2,train
700,/Orkney/6ROW Scandinavian/OBT16P83 12.stl,Orkney,6,Scandinavian,0,0,0,2,train
692,/Orkney/6ROW Scandinavian/OHB16P101 3.stl,Orkney,6,Scandinavian,0,0,0,2,train
660,/Orkney/6ROW Scandinavian/OHB16P101 13.stl,Orkney,6,Scandinavian,0,0,0,2,train
643,/Orkney/6ROW Scandinavian/OHBT16P37 10.stl,Orkney,6,Scandinavian,0,0,0,2,train
667,/Orkney/6ROW Scandinavian/OBT16P94 2.stl,Orkney,6,Scandinavian,0,0,0,2,train
703,/Orkney/6ROW Scandinavian/OBT16P94 4.stl,Orkney,6,Scandinavian,0,0,0,2,train
690,/Orkney/6ROW Scandinavian/OHBT16P37 8.stl,Orkney,6,Scandinavian,0,0,0,2,train
684,/Orkney/6ROW Scandinavian/OHBT16P37 1.stl,Orkney,6,Scandinavian,0,0,0,2,train
676,/Orkney/6ROW Scandinavian/OHB16P101 5.stl,Orkney,6,Scandinavian,0,0,0,2,train
696,/Orkney/6ROW Scandinavian/OHBT16P37 2.stl,Orkney,6,Scandinavian,0,0,0,2,train
651,/Orkney/6ROW Scandinavian/OBT16P94 13.stl,Orkney,6,Scandinavian,0,0,0,2,train
629,/Orkney/6ROW Scandinavian/OBT16P33 5.stl,Orkney,6,Scandinavian,0,0,0,2,train
706,/Orkney/6ROW Scandinavian/OBT16P83 9.stl,Orkney,6,Scandinavian,0,0,0,3,validation
683,/Orkney/6ROW Scandinavian/OBT16P83 3.stl,Orkney,6,Scandinavian,0,0,0,3,validation
665,/Orkney/6ROW Scandinavian/OBT16P94 1.stl,Orkney,6,Scandinavian,0,0,0,3,validation
677,/Orkney/6ROW Scandinavian/OBT16P94 14.stl,Orkney,6,Scandinavian,0,0,0,3,validation
630,/Orkney/6ROW Scandinavian/OHBT16P37 15.stl,Orkney,6,Scandinavian,0,0,0,3,validation
673,/Orkney/6ROW Scandinavian/OBT16P83 17.stl,Orkney,6,Scandinavian,0,0,0,3,validation
666,/Orkney/6ROW Scandinavian/OBT16P83 1.stl,Orkney,6,Scandinavian,0,0,0,3,validation
697,/Orkney/6ROW Scandinavian/OHB16P101 12.stl,Orkney,6,Scandinavian,0,0,0,3,validation
653,/Orkney/6ROW Scandinavian/OBT16P83 2.stl,Orkney,6,Scandinavian,0,0,0,3,validation
688,/Orkney/6ROW Scandinavian/OBT16P83 5.stl,Orkney,6,Scandinavian,0,0,0,3,validation
693,/Orkney/6ROW Scandinavian/OHB16P101 4.stl,Orkney,6,Scandinavian,0,0,0,3,validation
642,/Orkney/6ROW Scandinavian/OBT16P33 2.stl,Orkney,6,Scandinavian,0,0,0,3,validation
632,/Orkney/6ROW Scandinavian/OBT16P33 7.stl,Orkney,6,Scandinavian,0,0,0,3,validation
655,/Orkney/6ROW Scandinavian/OBT16P83 4.stl,Orkney,6,Scandinavian,0,0,0,3,validation
702,/Orkney/6ROW Scandinavian/OHBT16P37 19.stl,Orkney,6,Scandinavian,0,0,0,3,validation
705,/Orkney/6ROW Scandinavian/OBT16P94 12.stl,Orkney,6,Scandinavian,0,0,0,4,test
650,/Orkney/6ROW Scandinavian/OBT16P33 13.stl,Orkney,6,Scandinavian,0,0,0,4,test
681,/Orkney/6ROW Scandinavian/OBT16P94 15.stl,Orkney,6,Scandinavian,0,0,0,4,test
682,/Orkney/6ROW Scandinavian/OHBT16P37 18.stl,Orkney,6,Scandinavian,0,0,0,4,test
637,/Orkney/6ROW Scandinavian/OBT16P94 11.stl,Orkney,6,Scandinavian,0,0,0,4,test
656,/Orkney/6ROW Scandinavian/OBT16P83 7.stl,Orkney,6,Scandinavian,0,0,0,4,test
699,/Orkney/6ROW Scandinavian/OBT16P83 14.stl,Orkney,6,Scandinavian,0,0,0,4,test
678,/Orkney/6ROW Scandinavian/OHB16P101 11.stl,Orkney,6,Scandinavian,0,0,0,4,test
658,/Orkney/6ROW Scandinavian/OHBT16P37 4.stl,Orkney,6,Scandinavian,0,0,0,4,test
648,/Orkney/6ROW Scandinavian/OBT16P94 3.stl,Orkney,6,Scandinavian,0,0,0,4,test
646,/Orkney/6ROW Scandinavian/OBT16P94 5.stl,Orkney,6,Scandinavian,0,0,0,4,test
639,/Orkney/6ROW Scandinavian/OBT16P83 15.stl,Orkney,6,Scandinavian,0,0,0,4,test
698,/Orkney/6ROW Scandinavian/OBT16P83 8.stl,Orkney,6,Scandinavian,0,0,0,4,test
669,/Orkney/6ROW Scandinavian/OHBT16P37 11.stl,Orkney,6,Scandinavian,0,0,0,4,test
671,/Orkney/6ROW Scandinavian/OHB16P101 10.stl,Orkney,6,Scandinavian,0,0,0,4,test
663,/Orkney/6ROW Scandinavian/OHBT16P37 3.stl,Orkney,6,Scandinavian,0,0,0,4,test
659,/Orkney/6ROW Scandinavian/OBT16P33 8.stl,Orkney,6,Scandinavian,0,0,0,4,test
